route_id,route_name,mode,direction,stop_id,stop_name
52,52 - Lawrence West,Bus,Outbound,13698,327 Dixon Rd
52,52 - Lawrence West,Bus,Outbound,14061,Westwood Square Transit Terminal
52,52 - Lawrence West,Bus,Outbound,14092,Pearson Airport Terminal 1 - Ground Level Column R4
52,52 - Lawrence West,Bus,Outbound,14278,Pearson Airport Terminal 3 - Arrivals Level Columns C8-C12
52,52 - Lawrence West,Bus,Outbound,14725,Lawrence Station
52,52 - Lawrence West,Bus,Outbound,15016,Morning Star Dr at Cambrett Dr
52,52 - Lawrence West,Bus,Outbound,15035,The Westway at Trio Ave East Side
52,52 - Lawrence West,Bus,Outbound,15144,Jetliner Rd at Airport Rd South Side
52,52 - Lawrence West,Bus,Outbound,15184,Lawrence Station
52,52 - Lawrence West,Bus,Outbound,15198,Lawrence Ave West at Corona St
52,52 - Lawrence West,Bus,Outbound,15737,The Westway at Callowhill Dr East Side
53,53 - Steeles East,Bus,Inbound,4640,Steeles Ave East at Old Kennedy Rd
53,53 - Steeles East,Bus,Inbound,8210,Steeles Ave East at Bayview Ave West Side
53,53 - Steeles East,Bus,Inbound,8213,Steeles Ave East at Bestview Dr
53,53 - Steeles East,Bus,Inbound,8215,Steeles Ave East at Don Mills Rd
53,53 - Steeles East,Bus,Inbound,8216,Steeles Ave East at Dudley Ave
53,53 - Steeles East,Bus,Inbound,8218,Steeles Ave East at Esna Park Dr
53,53 - Steeles East,Bus,Inbound,8219,Steeles Ave East at Fairway Heights Dr
53,53 - Steeles East,Bus,Inbound,8222,Steeles Ave East at Firebrace Rd West Side
53,53 - Steeles East,Bus,Inbound,8224,Steeles Ave East at Conacher Dr
53,53 - Steeles East,Bus,Inbound,8225,Steeles Ave East at Henderson Ave
53,53 - Steeles East,Bus,Inbound,8227,Steeles Ave East at Laureleaf Rd
53,53 - Steeles East,Bus,Inbound,8229,Steeles Ave East at Leslie St
53,53 - Steeles East,Bus,Inbound,8232,3160 Steeles Ave East
53,53 - Steeles East,Bus,Inbound,8233,Steeles Ave East at Old English Lane
53,53 - Steeles East,Bus,Inbound,8238,Steeles Ave East at Townsend Rd West Side
53,53 - Steeles East,Bus,Inbound,8241,Steeles Ave East at Victoria Park Ave West Side
53,53 - Steeles East,Bus,Inbound,8247,Steeles Ave East at Willowdale Ave
53,53 - Steeles East,Bus,Inbound,8250,Steeles Ave East at Woodbine Ave
53,53 - Steeles East,Bus,Inbound,8256,Steeles Ave East at Opposite Walkway to Whitman St
53,53 - Steeles East,Bus,Inbound,8287,Steeles Ave East at Jewell St
53,53 - Steeles East,Bus,Inbound,8976,Yonge St at Drewry Ave
53,53 - Steeles East,Bus,Inbound,9013,5800 Yonge St
53,53 - Steeles East,Bus,Inbound,9031,Yonge St at Moore Park Ave
53,53 - Steeles East,Bus,Inbound,9059,Yonge St at Steeles Ave West South Side
53,53 - Steeles East,Bus,Inbound,9354,Steeles Ave East at Putnam Gate
53,53 - Steeles East,Bus,Inbound,9355,Steeles Ave East at Birchmount Rd
53,53 - Steeles East,Bus,Inbound,9356,Steeles Ave East at Mountcastle Gate
53,53 - Steeles East,Bus,Inbound,9357,Steeles Ave East at Warden Ave
53,53 - Steeles East,Bus,Inbound,9787,Steeles Ave East at Midland Ave
53,53 - Steeles East,Bus,Inbound,9831,Steeles Ave East at Opposite Walkway to Enchanted Hills Cres
53,53 - Steeles East,Bus,Inbound,9832,Steeles Ave East at Hillcroft Dr
53,53 - Steeles East,Bus,Inbound,9833,Steeles Ave East at Brimley Rd
53,53 - Steeles East,Bus,Inbound,9882,Steeles Ave East at Walkway to Dairis Cres
53,53 - Steeles East,Bus,Inbound,10138,Steeles Ave East at Ferrier St
53,53 - Steeles East,Bus,Inbound,10479,Steeles Ave East at Milliken GO Station
53,53 - Steeles East,Bus,Inbound,11611,Steeles Ave East at Markham Rd West Side
53,53 - Steeles East,Bus,Inbound,11612,Steeles Ave East at Walkway to Irenemount Cres
53,53 - Steeles East,Bus,Inbound,11613,Steeles Ave East at Shadlock St
53,53 - Steeles East,Bus,Inbound,11614,Steeles Ave East at Walkway to Joycedale St
53,53 - Steeles East,Bus,Inbound,11615,Steeles Ave East at Middlefield Rd
53,53 - Steeles East,Bus,Inbound,12077,Steeles Ave East at Walkway to Norn Cres
53,53 - Steeles East,Bus,Inbound,13448,Steeles Ave East at Kennedy Rd
53,53 - Steeles East,Bus,Inbound,13906,Nightstar Rd at Morningside Ave North Side
53,53 - Steeles East,Bus,Inbound,13907,Oasis Blvd at Seasons Dr
53,53 - Steeles East,Bus,Inbound,14104,2851 Morningside Ave Walkway to Raponi Cir
53,53 - Steeles East,Bus,Inbound,14105,Seasons Dr at Canoe Cres (West)
53,53 - Steeles East,Bus,Inbound,14379,Steeles Ave East at Eastvale Rd
53,53 - Steeles East,Bus,Inbound,14423,Staines Rd at Palk Lane North Side
53,53 - Steeles East,Bus,Inbound,14603,Steeles Ave East at Marydale Ave
53,53 - Steeles East,Bus,Inbound,14684,Finch Station
53,53 - Steeles East,Bus,Inbound,14983,Staines Rd at Quietbrook Cres (South)
53,53 - Steeles East,Bus,Inbound,14986,Staines Rd at Hepatica St
53,53 - Steeles East,Bus,Inbound,14987,Staines Rd at Rivendell Trail
53,53 - Steeles East,Bus,Inbound,14989,Staines Rd at Seasons Dr North Side
53,53 - Steeles East,Bus,Inbound,14990,Morningside Ave at Staines Rd North Side
53,53 - Steeles East,Bus,Inbound,14991,Morningside Ave at Plantain Way
53,53 - Steeles East,Bus,Inbound,15742,Steeles Ave East at Waggoners Wells Lane
53,53 - Steeles East,Bus,Inbound,15782,Yonge St at Patricia Ave
53,53 - Steeles East,Bus,Inbound,15783,Yonge St at Athabaska Ave
53,53 - Steeles East,Bus,Inbound,16252,Morningside Ave at Passmore Ave - Amazon Fulfillment Centre
53,53 - Steeles East,Bus,Inbound,16668,Steeles Ave E at Fenton Rd West Side
53,53 - Steeles East,Bus,Inbound,16669,Steeles Ave E at McCowan Rd West Side
53,53 - Steeles East,Bus,Outbound,6142,Steeles Ave East at Waggoners Wells Lane
53,53 - Steeles East,Bus,Outbound,8209,3381 Steeles Ave East
53,53 - Steeles East,Bus,Outbound,8211,Steeles Ave East at Bayview Ave
53,53 - Steeles East,Bus,Outbound,8212,Steeles Ave East at Bestview Dr East Side
53,53 - Steeles East,Bus,Outbound,8214,Steeles Ave East at Bluffwood Dr
53,53 - Steeles East,Bus,Outbound,8217,Steeles Ave East at Dumont St
53,53 - Steeles East,Bus,Outbound,8221,Steeles Ave East at Firebrace Rd
53,53 - Steeles East,Bus,Outbound,8226,Steeles Ave East at Laureleaf Rd
53,53 - Steeles East,Bus,Outbound,8228,Steeles Ave East at Leslie St
53,53 - Steeles East,Bus,Outbound,8230,Steeles Ave East at Lillian St East Side
53,53 - Steeles East,Bus,Outbound,8234,Steeles Ave East at Pharmacy Ave
53,53 - Steeles East,Bus,Outbound,8236,Steeles Ave East at Tarbert Rd
53,53 - Steeles East,Bus,Outbound,8237,Steeles Ave East at Townsend Rd
53,53 - Steeles East,Bus,Outbound,8243,Steeles Ave East at Victoria Park Ave
53,53 - Steeles East,Bus,Outbound,8245,Steeles Ave East at Walkway to Whitman St
53,53 - Steeles East,Bus,Outbound,8246,Steeles Ave East at Willowdale Ave
53,53 - Steeles East,Bus,Outbound,8955,Yonge St at Athabaska Ave
53,53 - Steeles East,Bus,Outbound,8975,Yonge St at Cummer Ave
53,53 - Steeles East,Bus,Outbound,9024,Yonge St at Madawaska Ave
53,53 - Steeles East,Bus,Outbound,9034,Yonge St at Patricia Ave
53,53 - Steeles East,Bus,Outbound,9058,Yonge St at Steeles Ave East
53,53 - Steeles East,Bus,Outbound,9344,Steeles Ave East at Warden Ave
53,53 - Steeles East,Bus,Outbound,9345,Steeles Ave East at Mountcastle Gate
53,53 - Steeles East,Bus,Outbound,9346,Steeles Ave East at Birchmount Rd
53,53 - Steeles East,Bus,Outbound,9347,Steeles Ave East at Kelvin Grove Ave
53,53 - Steeles East,Bus,Outbound,9780,Steeles Ave East at Kennedy Rd
53,53 - Steeles East,Bus,Outbound,9781,Steeles Ave East at Silver Star Blvd
53,53 - Steeles East,Bus,Outbound,9783,Steeles Ave East at Ashcott St
53,53 - Steeles East,Bus,Outbound,9828,Steeles Ave East at Brimley Rd
53,53 - Steeles East,Bus,Outbound,9829,Steeles Ave East at Strawberry Hills Dr
53,53 - Steeles East,Bus,Outbound,9830,Steeles Ave East at Walkway to Enchanted Hills Cres
53,53 - Steeles East,Bus,Outbound,9881,Steeles Ave East at Opposite Walkway to Dairis Cres
53,53 - Steeles East,Bus,Outbound,10478,Steeles Ave East at Milliken GO Station
53,53 - Steeles East,Bus,Outbound,10919,Steeles Ave East at McCowan Rd
53,53 - Steeles East,Bus,Outbound,11606,Steeles Ave East at Middlefield Rd
53,53 - Steeles East,Bus,Outbound,11608,Steeles Ave East at Shadlock St
53,53 - Steeles East,Bus,Outbound,12076,Steeles Ave East at Opposite Walkway to Norn Cres
53,53 - Steeles East,Bus,Outbound,12816,Steeles Ave East at Don Mills Rd East Side
53,53 - Steeles East,Bus,Outbound,13339,Steeles Ave East at Woodbine Ave
53,53 - Steeles East,Bus,Outbound,14086,Staines Rd at Mantis Rd
53,53 - Steeles East,Bus,Outbound,14107,Staines Rd at Warbler Cir
53,53 - Steeles East,Bus,Outbound,14256,Steeles Ave East at Redlea Ave
53,53 - Steeles East,Bus,Outbound,14264,150 Staines Rd West Side
53,53 - Steeles East,Bus,Outbound,14266,Staines Rd at Seasons Dr South Side
53,53 - Steeles East,Bus,Outbound,14374,5671 Steeles Ave East
53,53 - Steeles East,Bus,Outbound,14375,Steeles Ave East at Opposite Walkway to Irenemount Cres
53,53 - Steeles East,Bus,Outbound,14376,Steeles Ave East at Marydale Ave
53,53 - Steeles East,Bus,Outbound,14377,Steeles Ave East at Markham Rd
53,53 - Steeles East,Bus,Outbound,14380,Steeles Ave East at Staines Rd
53,53 - Steeles East,Bus,Outbound,14382,Staines Rd at Quietbrook Cres (North)
53,53 - Steeles East,Bus,Outbound,14447,5799 Yonge St
53,53 - Steeles East,Bus,Outbound,14684,Finch Station
53,53 - Steeles East,Bus,Outbound,14981,Steeles Ave East at Tapscott Rd
53,53 - Steeles East,Bus,Outbound,14982,Staines Rd at Point Rouge Trail
53,53 - Steeles East,Bus,Outbound,14984,Staines Rd at Solstice Dr
53,53 - Steeles East,Bus,Outbound,14985,Staines Rd at Hepatica St
53,53 - Steeles East,Bus,Outbound,14988,Staines Rd at Boulderbrook Dr
53,53 - Steeles East,Bus,Outbound,14990,Morningside Ave at Staines Rd North Side
53,53 - Steeles East,Bus,Outbound,15193,Tapscott Rd at Select Ave
53,53 - Steeles East,Bus,Outbound,15238,Steeles Ave East at Maxome Ave
53,53 - Steeles East,Bus,Outbound,15239,Steeles Ave East at Conacher Dr
53,53 - Steeles East,Bus,Outbound,15282,Yonge St at Bishop Ave North Side
53,53 - Steeles East,Bus,Outbound,16013,Steeles Ave East at Ferrier St East Side
53,53 - Steeles East,Bus,Outbound,16247,Steeles Ave East at Midland Ave East Side
53,53 - Steeles East,Bus,Outbound,16252,Morningside Ave at Passmore Ave - Amazon Fulfillment Centre
53,53 - Steeles East,Bus,Outbound,16255,Steeles Ave East at Morningside Ave
53,53 - Steeles East,Bus,Outbound,16256,Morningside Ave at Passmore Ave
54,54 - Lawrence East,Bus,Inbound,1923,Don Mills Rd at The Donway West (South)
54,54 - Lawrence East,Bus,Inbound,1962,Don Mills Rd at Clock Tower Rd
54,54 - Lawrence East,Bus,Inbound,4412,Lawrence Ave East at Beechgrove Dr West Side
54,54 - Lawrence East,Bus,Inbound,4415,Lawrence Ave East at Bennett Rd
54,54 - Lawrence East,Bus,Inbound,4417,Lawrence Ave East at Flerimac Rd
54,54 - Lawrence East,Bus,Inbound,4424,Lawrence Ave East at Morningside Ave
54,54 - Lawrence East,Bus,Inbound,4427,Lawrence Ave East at West Hill Dr
54,54 - Lawrence East,Bus,Inbound,4720,Wynford Dr at Don Mills Rd East Side
54,54 - Lawrence East,Bus,Inbound,4725,Wynford Dr at Gervais Dr
54,54 - Lawrence East,Bus,Inbound,5230,Lawrence Ave East at Barrymore Rd
54,54 - Lawrence East,Bus,Inbound,5232,Lawrence Ave East at Bellamy Rd North West Side
54,54 - Lawrence East,Bus,Inbound,5234,Lawrence Ave East at Ben Stanton Blvd
54,54 - Lawrence East,Bus,Inbound,5238,Lawrence Ave East at Brimley Rd West Side
54,54 - Lawrence East,Bus,Inbound,5240,Lawrence Ave East at Brockley Dr
54,54 - Lawrence East,Bus,Inbound,5241,Lawrence Ave East at Burnview Cres West Side
54,54 - Lawrence East,Bus,Inbound,5246,Lawrence Ave East at Carnforth Rd
54,54 - Lawrence East,Bus,Inbound,5248,Lawrence Ave East at Centennial Rd
54,54 - Lawrence East,Bus,Inbound,5249,Lawrence Ave East at Charlottetown Blvd West Side
54,54 - Lawrence East,Bus,Inbound,5252,Lawrence Ave East at Collinsgrove Rd
54,54 - Lawrence East,Bus,Inbound,5253,2216 Lawrence Ave East
54,54 - Lawrence East,Bus,Inbound,5256,Lawrence Ave East at Curlew Dr West Side
54,54 - Lawrence East,Bus,Inbound,5260,Lawrence Ave East at The Donway East
54,54 - Lawrence East,Bus,Inbound,5263,Lawrence Ave East at Ellington Dr
54,54 - Lawrence East,Bus,Inbound,5265,Lawrence Ave East at Fortune Gate
54,54 - Lawrence East,Bus,Inbound,5267,Lawrence Ave East at Galloway Rd
54,54 - Lawrence East,Bus,Inbound,5271,Lawrence Ave East at Greenbrae Circt
54,54 - Lawrence East,Bus,Inbound,5272,Lawrence Ave East at Greenholm Circt
54,54 - Lawrence East,Bus,Inbound,5276,Lawrence Ave East at Howden Rd
54,54 - Lawrence East,Bus,Inbound,5280,Lawrence Ave East at Kennedy Rd West Side
54,54 - Lawrence East,Bus,Inbound,5282,Lawrence Ave East at Kingston Rd
54,54 - Lawrence East,Bus,Inbound,5285,Lawrence Ave East at Manse Rd West Side
54,54 - Lawrence East,Bus,Inbound,5289,Lawrence Ave East at Valparaiso Ave Scarborough General Hospital
54,54 - Lawrence East,Bus,Inbound,5292,Lawrence Ave East at Meadowvale Rd
54,54 - Lawrence East,Bus,Inbound,5293,Lawrence Ave East at Midland Ave West Side
54,54 - Lawrence East,Bus,Inbound,5296,Lawrence Ave East at Mossbank Dr West Side
54,54 - Lawrence East,Bus,Inbound,5298,Opposite 4125 Lawrence Ave East
54,54 - Lawrence East,Bus,Inbound,5300,Lawrence Ave East at Orton Park Rd
54,54 - Lawrence East,Bus,Inbound,5301,Lawrence Ave East at Overture Rd West Side
54,54 - Lawrence East,Bus,Inbound,5304,Lawrence Ave East at Goldberry Sq
54,54 - Lawrence East,Bus,Inbound,5306,Lawrence Ave East at Pharmacy Ave
54,54 - Lawrence East,Bus,Inbound,5308,Lawrence Ave East at Opposite Cedarbrae Mall
54,54 - Lawrence East,Bus,Inbound,5309,Lawrence Ave East at Port Union Rd West Side
54,54 - Lawrence East,Bus,Inbound,5317,Lawrence Ave East at Scarborough Golf Club Rd
54,54 - Lawrence East,Bus,Inbound,5322,Lawrence Ave East at Townley Ave
54,54 - Lawrence East,Bus,Inbound,5324,Lawrence Ave East at Underhill Dr
54,54 - Lawrence East,Bus,Inbound,5326,Lawrence Ave East at Victoria Park Ave
54,54 - Lawrence East,Bus,Inbound,5329,Lawrence Ave East at Warden Ave
54,54 - Lawrence East,Bus,Inbound,5333,Lawrence Ave East at Woodcliff Pl West Side
54,54 - Lawrence East,Bus,Inbound,9504,Lawrence Ave East at Markham Rd
54,54 - Lawrence East,Bus,Inbound,9970,Starspray Loop at Lawrence Ave East
54,54 - Lawrence East,Bus,Inbound,9971,Lawrence Ave East at Walkway to Ridgewood Rd
54,54 - Lawrence East,Bus,Inbound,9972,Lawrence Ave East at Stotts Ter West Side
54,54 - Lawrence East,Bus,Inbound,13068,Lawrence Ave East at East Ave - Rouge Hill GO Station
54,54 - Lawrence East,Bus,Inbound,13704,Lawrence Ave East at Fern Meadow Rd
54,54 - Lawrence East,Bus,Inbound,14255,Don Mills Rd at Lawrence Ave East South Side
54,54 - Lawrence East,Bus,Inbound,15243,Lawrence Ave East at Birchmount Rd
54,54 - Lawrence East,Bus,Inbound,15526,Don Mills Rd at Barber Greene Rd South Side
54,54 - Lawrence East,Bus,Inbound,16528,Lawrence Ave East at Elinor Ave
54,54 - Lawrence East,Bus,Inbound,16603,Don Valley Station
54,54 - Lawrence East,Bus,Inbound,16653,Lawrence Ave East at Bathgate Dr West Side
54,54 - Lawrence East,Bus,Inbound,16737,Lawrence Ave East at Danielle Moore Cir West Side
54,54 - Lawrence East,Bus,Outbound,1922,Don Mills Rd at The Donway East (South) North Side
54,54 - Lawrence East,Bus,Outbound,1942,Don Mills Rd at Green Belt Dr North Side
54,54 - Lawrence East,Bus,Outbound,1946,Don Mills Rd at Lawrence Ave East
54,54 - Lawrence East,Bus,Outbound,1961,Don Mills Rd at Clock Tower Rd
54,54 - Lawrence East,Bus,Outbound,4413,Lawrence Ave East at Beechgrove Dr
54,54 - Lawrence East,Bus,Outbound,4414,Lawrence Ave East at Bennett Rd
54,54 - Lawrence East,Bus,Outbound,4418,Lawrence Ave East at Homestead Rd
54,54 - Lawrence East,Bus,Outbound,4419,Lawrence Ave East at Ling Rd
54,54 - Lawrence East,Bus,Outbound,4422,Lawrence Ave East at Megan Ave
54,54 - Lawrence East,Bus,Outbound,4423,Lawrence Ave East at Morningside Ave
54,54 - Lawrence East,Bus,Outbound,4425,Lawrence Ave East at Valia Rd
54,54 - Lawrence East,Bus,Outbound,5228,4121 Lawrence Ave East
54,54 - Lawrence East,Bus,Outbound,5229,Lawrence Ave East at Barrymore Rd
54,54 - Lawrence East,Bus,Outbound,5233,Lawrence Ave East at Bellamy Rd North
54,54 - Lawrence East,Bus,Outbound,5235,Lawrence Ave East at Ben Stanton Blvd East Side
54,54 - Lawrence East,Bus,Outbound,5239,Lawrence Ave East at Brimley Rd
54,54 - Lawrence East,Bus,Outbound,5242,Lawrence Ave East at Burnview Cres East Side
54,54 - Lawrence East,Bus,Outbound,5245,Lawrence Ave East at Carnforth Rd East Side
54,54 - Lawrence East,Bus,Outbound,5250,Lawrence Ave East at Bridgeport Dr
54,54 - Lawrence East,Bus,Outbound,5251,Lawrence Ave East at Cherryhill Ave
54,54 - Lawrence East,Bus,Outbound,5255,Lawrence Ave East at Crockford Blvd
54,54 - Lawrence East,Bus,Outbound,5259,Lawrence Ave East at The Donway East
54,54 - Lawrence East,Bus,Outbound,5264,Lawrence Ave East at Fortune Gate East Side
54,54 - Lawrence East,Bus,Outbound,5266,Lawrence Ave East at Galloway Rd
54,54 - Lawrence East,Bus,Outbound,5273,Lawrence Ave East at Greencedar Circt East Side
54,54 - Lawrence East,Bus,Outbound,5274,Lawrence Ave East at Greencrest Circt East Side
54,54 - Lawrence East,Bus,Outbound,5275,Lawrence Ave East at Greenland Rd East Side
54,54 - Lawrence East,Bus,Outbound,5279,Lawrence Ave East at Kennedy Rd East Side
54,54 - Lawrence East,Bus,Outbound,5281,Lawrence Ave East at Kingston Rd
54,54 - Lawrence East,Bus,Outbound,5284,Lawrence Ave East at Manse Rd East Side
54,54 - Lawrence East,Bus,Outbound,5286,Lawrence Ave East at Marcos Blvd
54,54 - Lawrence East,Bus,Outbound,5291,Lawrence Ave East at Meadowvale Rd East Side
54,54 - Lawrence East,Bus,Outbound,5294,Lawrence Ave East at Midland Ave East Side
54,54 - Lawrence East,Bus,Outbound,5297,Lawrence Ave East at Mossbank Dr
54,54 - Lawrence East,Bus,Outbound,5299,Lawrence Ave East at Orton Park Rd
54,54 - Lawrence East,Bus,Outbound,5302,Lawrence Ave East at Overture Rd
54,54 - Lawrence East,Bus,Outbound,5303,Lawrence Ave East at Paulander Ave
54,54 - Lawrence East,Bus,Outbound,5305,Lawrence Ave East at Pharmacy Ave
54,54 - Lawrence East,Bus,Outbound,5307,Lawrence Ave East at Cedarbrae Mall
54,54 - Lawrence East,Bus,Outbound,5311,Lawrence Ave East at Prudential Dr East Side
54,54 - Lawrence East,Bus,Outbound,5312,Lawrence Ave East at Railside Rd (East)
54,54 - Lawrence East,Bus,Outbound,5313,Lawrence Ave East at Railside Rd (West) East Side
54,54 - Lawrence East,Bus,Outbound,5316,Lawrence Ave East at Scarborough Golf Club Rd
54,54 - Lawrence East,Bus,Outbound,5319,Lawrence Ave East at Susan St
54,54 - Lawrence East,Bus,Outbound,5325,Lawrence Ave East at Underwriters Rd
54,54 - Lawrence East,Bus,Outbound,5328,Lawrence Ave East at Victoria Park Ave
54,54 - Lawrence East,Bus,Outbound,5330,Lawrence Ave East at Warden Ave
54,54 - Lawrence East,Bus,Outbound,6530,Rouge Hill GO Station Loop
54,54 - Lawrence East,Bus,Outbound,9503,Lawrence Ave East at Markham Rd
54,54 - Lawrence East,Bus,Outbound,9930,Lawrence Ave East at Brockley Dr East Side
54,54 - Lawrence East,Bus,Outbound,9967,Lawrence Ave East at Stotts Ter
54,54 - Lawrence East,Bus,Outbound,9969,Lawrence Ave East at Opposite Walkway to Ridgewood Rd
54,54 - Lawrence East,Bus,Outbound,9970,Starspray Loop at Lawrence Ave East
54,54 - Lawrence East,Bus,Outbound,11185,Lawrence Ave East at Morning Dew Rd
54,54 - Lawrence East,Bus,Outbound,11676,Lawrence Ave East at Birchmount Rd
54,54 - Lawrence East,Bus,Outbound,16250,Lawrence Ave East at Centennial Rd East Side
54,54 - Lawrence East,Bus,Outbound,16526,Lawrence Ave East at Elinor Ave
54,54 - Lawrence East,Bus,Outbound,16527,Lawrence Ave East at Townley Ave
54,54 - Lawrence East,Bus,Outbound,16603,Don Valley Station
54,54 - Lawrence East,Bus,Outbound,16611,2231 Lawrence Ave East
54,54 - Lawrence East,Bus,Outbound,16748,Wynford Dr at Don Mills Rd
54,54 - Lawrence East,Bus,Outbound,16766,255 Morningside Ave
54,54 - Lawrence East,Bus,Outbound,16809,Lawrence Ave East at Port Union Rd
54,54 - Lawrence East,Bus,Outbound,16865,Lawrence Ave E at Valparaiso Ave Scarborough General Hospital
55,55 - Warren Park,Bus,Inbound,1168,Jane St at Ardagh St
55,55 - Warren Park,Bus,Inbound,1170,Jane St at Colbeck St North Side
55,55 - Warren Park,Bus,Inbound,3522,Dundas St West at Scarlett Rd
55,55 - Warren Park,Bus,Inbound,3863,Jane St at Annette St
55,55 - Warren Park,Bus,Inbound,3913,Jane St at Page Ave
55,55 - Warren Park,Bus,Inbound,3928,Jane St at St John's Rd
55,55 - Warren Park,Bus,Inbound,9943,Dundas St West at Jane St West Side
55,55 - Warren Park,Bus,Inbound,11052,Old Dundas St at Varsity Rd West Side
55,55 - Warren Park,Bus,Inbound,11053,Lundy Ave at Warren Cres
55,55 - Warren Park,Bus,Inbound,14700,Jane Station
55,55 - Warren Park,Bus,Inbound,14869,Old Dundas St at Lundy Ave
55,55 - Warren Park,Bus,Inbound,15096,Opposite 3671 Dundas St West
55,55 - Warren Park,Bus,Outbound,1171,Jane St at Colbeck St
55,55 - Warren Park,Bus,Outbound,3869,Jane St at Bradley Ave
55,55 - Warren Park,Bus,Outbound,3929,Jane St at St John's Rd
55,55 - Warren Park,Bus,Outbound,5018,Dundas St West at Jane St
55,55 - Warren Park,Bus,Outbound,5027,Dundas St West at Scarlett Rd
55,55 - Warren Park,Bus,Outbound,9961,Varsity Rd at Doran Ave
55,55 - Warren Park,Bus,Outbound,9962,Crosby Ave at Warren Cres
55,55 - Warren Park,Bus,Outbound,9963,Lundy Ave at Warren Cres North Side
55,55 - Warren Park,Bus,Outbound,9964,Old Dundas St at Humber Hill Ave
55,55 - Warren Park,Bus,Outbound,11053,Lundy Ave at Warren Cres
55,55 - Warren Park,Bus,Outbound,11054,Crosby Ave at Varsity Rd
55,55 - Warren Park,Bus,Outbound,11055,Varsity Rd at Bralorne Cres
55,55 - Warren Park,Bus,Outbound,11056,Van Stassen Blvd at Skylark Rd
55,55 - Warren Park,Bus,Outbound,11057,Gooch Ave at Magwood Crt
55,55 - Warren Park,Bus,Outbound,11058,Underwood Ave at Varsity Rd
55,55 - Warren Park,Bus,Outbound,13623,Jane St at Annette St South Side
55,55 - Warren Park,Bus,Outbound,14547,Jane St at Ardagh St
55,55 - Warren Park,Bus,Outbound,14700,Jane Station
55,55 - Warren Park,Bus,Outbound,15854,Varsity Rd at Grandpark Crt North Side
55,55 - Warren Park,Bus,Outbound,15987,3671 Dundas St West
57,57 - Midland,Bus,Inbound,4640,Steeles Ave East at Old Kennedy Rd
57,57 - Midland,Bus,Inbound,5680,Midland Ave at Artillery St
57,57 - Midland,Bus,Inbound,5684,2265 Midland Ave
57,57 - Midland,Bus,Inbound,5688,Midland Ave at Boarhill Dr
57,57 - Midland,Bus,Inbound,5689,Midland Ave at Broadbent Ave
57,57 - Midland,Bus,Inbound,5690,Midland Ave at Midwest Rd (North)
57,57 - Midland,Bus,Inbound,5694,Midland Ave at Dorcot Ave
57,57 - Midland,Bus,Inbound,5696,Midland Ave at Eglinton Ave East North Side
57,57 - Midland,Bus,Inbound,5698,Midland Ave at Ellesmere Rd
57,57 - Midland,Bus,Inbound,5702,Midland Ave at Finch Ave East
57,57 - Midland,Bus,Inbound,5704,Midland Ave at Gilder Dr
57,57 - Midland,Bus,Inbound,5705,Midland Ave at Goodland Gate
57,57 - Midland,Bus,Inbound,5706,Midland Ave at Havendale Rd
57,57 - Midland,Bus,Inbound,5708,Midland Ave at Huntingwood Dr
57,57 - Midland,Bus,Inbound,5711,Midland Ave at Kilcullen Castle Gate North Side
57,57 - Midland,Bus,Inbound,5712,Midland Ave at Lawrence Ave East
57,57 - Midland,Bus,Inbound,5714,Midland Ave at Lockie Ave North Side
57,57 - Midland,Bus,Inbound,5719,Midland Ave at Marcos Blvd
57,57 - Midland,Bus,Inbound,5720,Midland Ave at McNicoll Ave
57,57 - Midland,Bus,Inbound,5726,Midland Ave at Millbridge Gate
57,57 - Midland,Bus,Inbound,5727,Midland Ave at Montgomery Ave
57,57 - Midland,Bus,Inbound,5731,Opposite 1710 Midland Ave
57,57 - Midland,Bus,Inbound,5733,Midland Ave at Progress Ave
57,57 - Midland,Bus,Inbound,5736,Midland Ave at Prudential Dr
57,57 - Midland,Bus,Inbound,5738,Midland Ave at Rural Ave North Side
57,57 - Midland,Bus,Inbound,5740,Midland Ave at Salome Dr
57,57 - Midland,Bus,Inbound,5742,Midland Ave at Sheppard Ave East
57,57 - Midland,Bus,Inbound,5744,Midland Ave at South Shields Ave
57,57 - Midland,Bus,Inbound,5745,Midland Ave at Stubbswood Sq
57,57 - Midland,Bus,Inbound,5746,Midland Ave at Stansbury Cres
57,57 - Midland,Bus,Inbound,5748,Midland Ave at Treewood St
57,57 - Midland,Bus,Inbound,9618,Midland Ave at Midland Station
57,57 - Midland,Bus,Inbound,10479,Steeles Ave East at Milliken GO Station
57,57 - Midland,Bus,Inbound,14397,3750 Midland Ave
57,57 - Midland,Bus,Inbound,16042,Midland Ave at Copthorne Ave
57,57 - Midland,Bus,Inbound,16043,Midland Ave at Duxbury Dr - Truro Cres Walkway
57,57 - Midland,Bus,Inbound,16288,Midland Ave at Finch Corridor Trail
57,57 - Midland,Bus,Inbound,16339,Eglinton Ave East at South Service Rd East Side
57,57 - Midland,Bus,Inbound,16392,Kennedy Station - Platform B
57,57 - Midland,Bus,Inbound,16687,Midland Ave at Brockley Dr
57,57 - Midland,Bus,Inbound,16847,Steeles Ave East at Midland Ave West Side
57,57 - Midland,Bus,Outbound,1036,Eglinton Ave East at Midland Ave West Side
57,57 - Midland,Bus,Outbound,1038,North Service Rd at Eglinton Ave East
57,57 - Midland,Bus,Outbound,5681,Midland Ave at Artillery St
