stop_id,stop_name,bus_route_numbers,bus_route_names,directions,route_direction_pairs,eastbound_southbound_routes,westbound_northbound_routes,route_count
15731,Don Mills Rd at Eglinton Ave East - Don Valley Station,25; 72; 325; 403; 925,25 - Don Mills; 72 - Pape; 325 - Don Mills; 403 - South Don Mills; 925 - Don Mills Express,SOUTHBOUND; EASTBOUND,25:SOUTHBOUND; 72:SOUTHBOUND; 325:SOUTHBOUND; 403:EASTBOUND; 925:SOUTHBOUND,25; 72; 325; 403; 925,,5
9126,Don Mills Rd at Eglinton Ave East - Don Valley Station,25; 72; 325; 403; 925,25 - Don Mills; 72 - Pape; 325 - Don Mills; 403 - South Don Mills; 925 - Don Mills Express,NORTHBOUND,25:NORTHBOUND; 72:NORTHBOUND; 325:NORTHBOUND; 403:NORTHBOUND; 925:NORTHBOUND,,25; 72; 325; 403; 925,5
1928,Don Mills Rd at Esterbrooke Ave,10; 25; 169; 325,10 - Van Horne; 25 - Don Mills; 169 - Huntingwood; 325 - Don Mills,EASTBOUND; NORTHBOUND,10:EASTBOUND; 25:NORTHBOUND; 169:EASTBOUND; 325:NORTHBOUND,10; 169,25; 325,4
1929,Don Mills Rd at Fairview Mall Dr North Side,10; 25; 169; 325,10 - Van Horne; 25 - Don Mills; 169 - Huntingwood; 325 - Don Mills,WESTBOUND; SOUTHBOUND,10:WESTBOUND; 25:SOUTHBOUND; 169:WESTBOUND; 325:SOUTHBOUND,25; 325,10; 169,4
1930,Don Mills Rd at Farmcote Rd North Side,25; 325,25 - Don Mills; 325 - Don Mills,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND,25; 325,,2
1932,Don Mills Rd at Finch Ave East,25; 325; 925,25 - Don Mills; 325 - Don Mills; 925 - Don Mills Express,NORTHBOUND,25:NORTHBOUND; 325:NORTHBOUND; 925:NORTHBOUND,,25; 325; 925,3
9140,Don Mills Rd at Finch Ave East,25; 325; 925,25 - Don Mills; 325 - Don Mills; 925 - Don Mills Express,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND; 925:SOUTHBOUND,25; 325; 925,,3
1933,Don Mills Rd at Freshmeadow Dr,25; 325,25 - Don Mills; 325 - Don Mills,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND,25; 325,,2
1935,Don Mills Rd at Gateway Blvd,25; 325,25 - Don Mills; 325 - Don Mills,NORTHBOUND,25:NORTHBOUND; 325:NORTHBOUND,,25; 325,2
1934,Don Mills Rd at Gateway Blvd (North),25; 325,25 - Don Mills; 325 - Don Mills,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND,25; 325,,2
1936,Don Mills Rd at Gateway Blvd (South) North Side,25; 325; 925,25 - Don Mills; 325 - Don Mills; 925 - Don Mills Express,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND; 925:SOUTHBOUND,25; 325; 925,,3
1938,Don Mills Rd at Godstone Rd,10; 25; 169; 325; 925,10 - Van Horne; 25 - Don Mills; 169 - Huntingwood; 325 - Don Mills; 925 - Don Mills Express,WESTBOUND; SOUTHBOUND,10:WESTBOUND; 25:SOUTHBOUND; 169:WESTBOUND; 325:SOUTHBOUND; 925:SOUTHBOUND,25; 325; 925,10; 169,5
1940,Don Mills Rd at Graydon Hall Dr,25; 325; 925,25 - Don Mills; 325 - Don Mills; 925 - Don Mills Express,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND; 925:SOUTHBOUND,25; 325; 925,,3
1941,Don Mills Rd at Graydon Hall Pl,25; 325,25 - Don Mills; 325 - Don Mills,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND,25; 325,,2
1942,Don Mills Rd at Green Belt Dr North Side,25; 54; 191; 325; 354; 403; 925; 954,25 - Don Mills; 54 - Lawrence East; 191 - Underhill; 325 - Don Mills; 354 - Lawrence East; 403 - South Don Mills; 925 - Don Mills Express; 954 - Lawrence East Express,SOUTHBOUND; EASTBOUND,25:SOUTHBOUND; 54:EASTBOUND; 191:SOUTHBOUND; 325:SOUTHBOUND; 354:EASTBOUND; 403:EASTBOUND; 925:SOUTHBOUND; 954:EASTBOUND,25; 191; 325; 403; 925,54; 354; 954,8
1943,Don Mills Rd at Havenbrook Blvd,25; 325; 925,25 - Don Mills; 325 - Don Mills; 925 - Don Mills Express,NORTHBOUND,25:NORTHBOUND; 325:NORTHBOUND; 925:NORTHBOUND,,25; 325; 925,3
15988,Don Mills Rd at Helen Lu Rd,25; 325,25 - Don Mills; 325 - Don Mills,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND,25; 325,,2
15989,Don Mills Rd at Helen Lu Rd,25; 325,25 - Don Mills; 325 - Don Mills,NORTHBOUND,25:NORTHBOUND; 325:NORTHBOUND,,25; 325,2
1945,Don Mills Rd at Kern Rd,25; 325,25 - Don Mills; 325 - Don Mills,NORTHBOUND,25:NORTHBOUND; 325:NORTHBOUND,,25; 325,2
1944,Don Mills Rd at Kern Rd North Side,25; 325,25 - Don Mills; 325 - Don Mills,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND,25; 325,,2
1946,Don Mills Rd at Lawrence Ave East,25; 54; 191; 325; 354; 925; 954,25 - Don Mills; 54 - Lawrence East; 191 - Underhill; 325 - Don Mills; 354 - Lawrence East; 925 - Don Mills Express; 954 - Lawrence East Express,SOUTHBOUND; EASTBOUND,25:SOUTHBOUND; 54:EASTBOUND; 191:SOUTHBOUND; 325:SOUTHBOUND; 354:EASTBOUND; 925:SOUTHBOUND; 954:EASTBOUND,25; 191; 325; 925,54; 354; 954,7
1947,Don Mills Rd at Lawrence Ave East,25; 325; 925,25 - Don Mills; 325 - Don Mills; 925 - Don Mills Express,NORTHBOUND,25:NORTHBOUND; 325:NORTHBOUND; 925:NORTHBOUND,,25; 325; 925,3
14255,Don Mills Rd at Lawrence Ave East South Side,54; 191; 354; 954,54 - Lawrence East; 191 - Underhill; 354 - Lawrence East; 954 - Lawrence East Express,EASTBOUND; NORTHBOUND,54:EASTBOUND; 191:NORTHBOUND; 354:EASTBOUND; 954:EASTBOUND,54; 354; 954,191,4
1948,Don Mills Rd at Legato Crt,25; 325,25 - Don Mills; 325 - Don Mills,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND,25; 325,,2
1950,Don Mills Rd at Leith Hill Rd,25; 325,25 - Don Mills; 325 - Don Mills,NORTHBOUND,25:NORTHBOUND; 325:NORTHBOUND,,25; 325,2
1949,Don Mills Rd at Leith Hill Rd North Side,10; 25; 169; 325,10 - Van Horne; 25 - Don Mills; 169 - Huntingwood; 325 - Don Mills,WESTBOUND; SOUTHBOUND,10:WESTBOUND; 25:SOUTHBOUND; 169:WESTBOUND; 325:SOUTHBOUND,25; 325,10; 169,4
1951,Don Mills Rd at Mallard Rd,25; 325,25 - Don Mills; 325 - Don Mills,NORTHBOUND,25:NORTHBOUND; 325:NORTHBOUND,,25; 325,2
1952,Don Mills Rd at McNicoll Ave,25; 325; 925,25 - Don Mills; 325 - Don Mills; 925 - Don Mills Express,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND; 925:SOUTHBOUND,25; 325; 925,,3
1953,Don Mills Rd at McNicoll Ave,25; 325; 925,25 - Don Mills; 325 - Don Mills; 925 - Don Mills Express,NORTHBOUND,25:NORTHBOUND; 325:NORTHBOUND; 925:NORTHBOUND,,25; 325; 925,3
1955,Don Mills Rd at Moatfield Dr,25; 325,25 - Don Mills; 325 - Don Mills,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND,25; 325,,2
1954,Don Mills Rd at Moatfield Dr South Side,25; 325,25 - Don Mills; 325 - Don Mills,NORTHBOUND,25:NORTHBOUND; 325:NORTHBOUND,,25; 325,2
1956,Don Mills Rd at Mogul Dr,25; 325,25 - Don Mills; 325 - Don Mills,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND,25; 325,,2
1959,Don Mills Rd at Parkway Forest Dr,25; 325; 925,25 - Don Mills; 325 - Don Mills; 925 - Don Mills Express,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND; 925:SOUTHBOUND,25; 325; 925,,3
1960,Don Mills Rd at Pebble Byway,25; 325,25 - Don Mills; 325 - Don Mills,NORTHBOUND,25:NORTHBOUND; 325:NORTHBOUND,,25; 325,2
1965,Don Mills Rd at Premier Davis Blvd - Seneca Polytechnic,25; 325,25 - Don Mills; 325 - Don Mills,NORTHBOUND,25:NORTHBOUND; 325:NORTHBOUND,,25; 325,2
1966,Don Mills Rd at Premier Davis Blvd - Seneca Polytechnic,25; 325,25 - Don Mills; 325 - Don Mills,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND,25; 325,,2
1967,Don Mills Rd at Seneca Hill Dr,25; 325,25 - Don Mills; 325 - Don Mills,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND,25; 325,,2
1968,Don Mills Rd at Seneca Hill Dr,25; 325,25 - Don Mills; 325 - Don Mills,NORTHBOUND,25:NORTHBOUND; 325:NORTHBOUND,,25; 325,2
1970,Don Mills Rd at Sheppard Ave East,25; 325; 925,25 - Don Mills; 325 - Don Mills; 925 - Don Mills Express,NORTHBOUND,25:NORTHBOUND; 325:NORTHBOUND; 925:NORTHBOUND,,25; 325; 925,3
6349,Don Mills Rd at Sheppard Ave East North Side,25; 185; 325,25 - Don Mills; 185 - Sheppard Central; 325 - Don Mills,SOUTHBOUND; WESTBOUND,25:SOUTHBOUND; 185:WESTBOUND; 325:SOUTHBOUND,25; 325,185,3
1972,Don Mills Rd at St Dennis Dr,25; 72; 325; 925,25 - Don Mills; 72 - Pape; 325 - Don Mills; 925 - Don Mills Express,SOUTHBOUND,25:SOUTHBOUND; 72:SOUTHBOUND; 325:SOUTHBOUND; 925:SOUTHBOUND,25; 72; 325; 925,,4
1973,Don Mills Rd at St Dennis Dr,25; 72; 325; 925,25 - Don Mills; 72 - Pape; 325 - Don Mills; 925 - Don Mills Express,NORTHBOUND,25:NORTHBOUND; 72:NORTHBOUND; 325:NORTHBOUND; 925:NORTHBOUND,,25; 72; 325; 925,4
1974,Don Mills Rd at Steeles Ave East,25; 325; 925,25 - Don Mills; 325 - Don Mills; 925 - Don Mills Express,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND; 925:SOUTHBOUND,25; 325; 925,,3
1920,Don Mills Rd at The Donway East (North),25; 325,25 - Don Mills; 325 - Don Mills,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND,25; 325,,2
1922,Don Mills Rd at The Donway East (South) North Side,25; 54; 191; 325; 354,25 - Don Mills; 54 - Lawrence East; 191 - Underhill; 325 - Don Mills; 354 - Lawrence East,SOUTHBOUND; EASTBOUND,25:SOUTHBOUND; 54:EASTBOUND; 191:SOUTHBOUND; 325:SOUTHBOUND; 354:EASTBOUND,25; 191; 325,54; 354,5
1921,Don Mills Rd at The Donway West (North),25; 325,25 - Don Mills; 325 - Don Mills,NORTHBOUND,25:NORTHBOUND; 325:NORTHBOUND,,25; 325,2
1923,Don Mills Rd at The Donway West (South),25; 54; 191; 325; 354,25 - Don Mills; 54 - Lawrence East; 191 - Underhill; 325 - Don Mills; 354 - Lawrence East,NORTHBOUND; EASTBOUND,25:NORTHBOUND; 54:EASTBOUND; 191:NORTHBOUND; 325:NORTHBOUND; 354:EASTBOUND,54; 354,25; 191; 325,5
1975,Don Mills Rd at Van Horne Ave,25; 325; 925,25 - Don Mills; 325 - Don Mills; 925 - Don Mills Express,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND; 925:SOUTHBOUND,25; 325; 925,,3
16485,Don Mills Rd at Van Horne Ave South Side,10; 25; 169; 325; 925,10 - Van Horne; 25 - Don Mills; 169 - Huntingwood; 325 - Don Mills; 925 - Don Mills Express,EASTBOUND; NORTHBOUND,10:EASTBOUND; 25:NORTHBOUND; 169:EASTBOUND; 325:NORTHBOUND; 925:NORTHBOUND,10; 169,25; 325; 925,5
16758,Don Mills Rd at Walkway to O'Shea Crescent,10; 25; 169; 325,10 - Van Horne; 25 - Don Mills; 169 - Huntingwood; 325 - Don Mills,EASTBOUND; NORTHBOUND,10:EASTBOUND; 25:NORTHBOUND; 169:EASTBOUND; 325:NORTHBOUND,10; 169,25; 325,4
1977,Don Mills Rd at Wynford Dr,25; 325; 354; 403,25 - Don Mills; 325 - Don Mills; 354 - Lawrence East; 403 - South Don Mills,SOUTHBOUND; EASTBOUND,25:SOUTHBOUND; 325:SOUTHBOUND; 354:EASTBOUND; 403:EASTBOUND,25; 325; 403,354,4
1978,Don Mills Rd at Wynford Dr,25; 325; 354; 403,25 - Don Mills; 325 - Don Mills; 354 - Lawrence East; 403 - South Don Mills,NORTHBOUND; EASTBOUND,25:NORTHBOUND; 325:NORTHBOUND; 354:EASTBOUND; 403:NORTHBOUND,354,25; 325; 403,4
1979,Don Mills Rd at York Mills Rd,25; 325; 925,25 - Don Mills; 325 - Don Mills; 925 - Don Mills Express,SOUTHBOUND,25:SOUTHBOUND; 325:SOUTHBOUND; 925:SOUTHBOUND,25; 325; 925,,3
9107,Don Mills Rd at York Mills Rd South Side,25; 325; 925,25 - Don Mills; 325 - Don Mills; 925 - Don Mills Express,NORTHBOUND,25:NORTHBOUND; 325:NORTHBOUND; 925:NORTHBOUND,,25; 325; 925,3
14623,Don Mills Station,25; 325,25 - Don Mills; 325 - Don Mills,SOUTHBOUND; NORTHBOUND,25:SOUTHBOUND; 25:NORTHBOUND; 325:NORTHBOUND,25,25; 325,2
14624,Don Mills Station,925,925 - Don Mills Express,NORTHBOUND,925:NORTHBOUND,,925,1
14625,Don Mills Station,25; 325,25 - Don Mills; 325 - Don Mills,SOUTHBOUND; NORTHBOUND,25:SOUTHBOUND; 25:NORTHBOUND; 325:SOUTHBOUND,25; 325,25,2
14626,Don Mills Station,925,925 - Don Mills Express,SOUTHBOUND,925:SOUTHBOUND,925,,1
14628,Don Mills Station,24,24 - Victoria Park,SOUTHBOUND; NORTHBOUND,24:SOUTHBOUND; 24:NORTHBOUND,24,24,1
14629,Don Mills Station,167,167 - Pharmacy North,NORTHBOUND,167:NORTHBOUND; 167:NORTHBOUND,167,167,1
14630,Don Mills Station,904; 985,904 - Sheppard-Kennedy Express; 985 - Sheppard East Express,SOUTHBOUND; NORTHBOUND; EASTBOUND,904:SOUTHBOUND; 904:NORTHBOUND; 985:EASTBOUND; 985:EASTBOUND,904; 985,904; 985,2
14631,Don Mills Station,85,85 - Sheppard East,EASTBOUND,85:EASTBOUND; 85:EASTBOUND,85,85,1
14632,Don Mills Station,169,169 - Huntingwood,EASTBOUND; WESTBOUND,169:EASTBOUND; 169:WESTBOUND,169,169,1
14633,Don Mills Station,185,185 - Sheppard Central,EASTBOUND; WESTBOUND,185:EASTBOUND; 185:WESTBOUND,185,185,1
15330,Don Mills Station,10,10 - Van Horne,EASTBOUND; WESTBOUND,10:EASTBOUND; 10:WESTBOUND,10,10,1
16602,Don Valley Station,100,100 - Flemingdon Park,SOUTHBOUND; NORTHBOUND,100:SOUTHBOUND; 100:NORTHBOUND,100,100,1
16603,Don Valley Station,54; 354; 954,54 - Lawrence East; 354 - Lawrence East; 954 - Lawrence East Express,EASTBOUND,54:EASTBOUND; 54:EASTBOUND; 354:EASTBOUND; 954:EASTBOUND; 954:EASTBOUND,54; 954,54; 354; 954,3
16604,Don Valley Station,72,72 - Pape,SOUTHBOUND; NORTHBOUND,72:SOUTHBOUND; 72:NORTHBOUND,72,72,1
16733,Don Valley Station,162; 191,162 - Lawrence-Donway; 191 - Underhill,EASTBOUND; WESTBOUND; SOUTHBOUND; NORTHBOUND,162:EASTBOUND; 162:WESTBOUND; 191:SOUTHBOUND; 191:NORTHBOUND,162; 191,162; 191,2
5007,Doncaster Ave at Main St,62,62 - Mortimer,WESTBOUND,62:WESTBOUND,,62,1
5008,Doncaster Ave at Main St,87,87 - Cosburn,WESTBOUND,87:WESTBOUND,,87,1
5006,Doncaster Ave at Main St West Side,62,62 - Mortimer,EASTBOUND,62:EASTBOUND,62,,1
5518,Doncliffe Loop at Glen Echo Rd,74; 103,74 - Mount Pleasant; 103 - Mount Pleasant North,SOUTHBOUND; NORTHBOUND,74:SOUTHBOUND; 74:NORTHBOUND; 103:NORTHBOUND; 103:NORTHBOUND,74; 103,74; 103,2
961,Donlands Ave at Cosburn Ave,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
960,Donlands Ave at Cosburn Ave South Side,51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
9449,Donlands Ave at Elmsdale Rd,51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
962,Donlands Ave at Floyd Ave,51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
964,Donlands Ave at Memorial Park Ave,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
9447,Donlands Ave at Millwood Rd,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
16478,Donlands Ave at Milverton Blvd,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
16479,Donlands Ave at Milverton Blvd,51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
965,Donlands Ave at Mortimer Ave,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
966,Donlands Ave at Mortimer Ave,51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
968,Donlands Ave at O'Connor Dr,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
967,Donlands Ave at O'Connor Dr South Side,51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
9448,Donlands Ave at Pape Ave East Side,51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
969,Donlands Ave at Plains Rd,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
970,Donlands Ave at Sammon Ave,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
971,Donlands Ave at Sammon Ave,51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
976,Donlands Ave at Torrens Ave,51,51 - Leslie,NORTHBOUND,51:NORTHBOUND,,51,1
9446,Donlands Ave at Wolverton Ave,51,51 - Leslie,SOUTHBOUND,51:SOUTHBOUND,51,,1
14649,Donlands Station,51,51 - Leslie,SOUTHBOUND; NORTHBOUND,51:SOUTHBOUND; 51:NORTHBOUND,51,51,1
14650,Donlands Station,83,83 - Jones,SOUTHBOUND; NORTHBOUND,83:SOUTHBOUND; 83:NORTHBOUND,83,83,1
6351,Douglas Dr at Douglas Dr - Chorley Park,82,82 - Rosedale,WESTBOUND,82:WESTBOUND,82,,1
10764,Dovercourt Rd at Davenport Rd,161,161 - Rogers Rd,EASTBOUND,161:EASTBOUND,161,,1
10890,Dovercourt Rd at Davenport Rd South Side,161,161 - Rogers Rd,WESTBOUND,161:WESTBOUND,,161,1
10762,Dovercourt Rd at Dupont St,161,161 - Rogers Rd,EASTBOUND,161:EASTBOUND,161,,1
10766,Dovercourt Rd at Dupont St,161,161 - Rogers Rd,WESTBOUND,161:WESTBOUND,,161,1
10765,Dovercourt Rd at Geary Ave,161,161 - Rogers Rd,WESTBOUND,161:WESTBOUND,,161,1
10763,Dovercourt Rd at Geary Ave North Side,161,161 - Rogers Rd,EASTBOUND,161:EASTBOUND,161,,1
10304,Dovercourt Rd at Hallam St,161,161 - Rogers Rd,EASTBOUND,161:EASTBOUND,161,,1
10767,Dovercourt Rd at Hallam St,161,161 - Rogers Rd,WESTBOUND,161:WESTBOUND,,161,1
10302,Dovercourt Rd at Northumberland St,161,161 - Rogers Rd,EASTBOUND,161:EASTBOUND,161,,1
10769,Dovercourt Rd at Northumberland St,161,161 - Rogers Rd,WESTBOUND,161:WESTBOUND,,161,1
10303,Dovercourt Rd at Shanly St,161,161 - Rogers Rd,EASTBOUND,161:EASTBOUND,161,,1
10768,Dovercourt Rd at Shanly St,161,161 - Rogers Rd,WESTBOUND,161:WESTBOUND,,161,1
16514,Downsview Park Blvd at George Butchart Dr,101,101 - Downsview Park,SOUTHBOUND; WESTBOUND,101:SOUTHBOUND; 101:WESTBOUND,101,101,1
16515,Downsview Park Blvd at Keele St,101,101 - Downsview Park,SOUTHBOUND,101:SOUTHBOUND,101,,1
16130,Downsview Park Blvd at Stanley Greene Blvd,101,101 - Downsview Park,SOUTHBOUND; WESTBOUND,101:SOUTHBOUND; 101:WESTBOUND,101,101,1
16345,Downsview Park Trail at Downsview Park Station,101,101 - Downsview Park,SOUTHBOUND; WESTBOUND,101:SOUTHBOUND; 101:WESTBOUND,101,101,1
9278,Drewry Ave at Bathurst St,125,125 - Drewry,EASTBOUND,125:EASTBOUND,125,,1
9274,Drewry Ave at Cactus Ave,125,125 - Drewry,EASTBOUND,125:EASTBOUND,125,,1
9271,Drewry Ave at Fairchild Ave,125,125 - Drewry,EASTBOUND,125:EASTBOUND,125,,1
9291,Drewry Ave at Fairchild Ave,125,125 - Drewry,WESTBOUND,125:WESTBOUND,,125,1
9288,Drewry Ave at Gardenia Crt,125,125 - Drewry,WESTBOUND,125:WESTBOUND,,125,1
9275,Drewry Ave at Grantbrook St,125,125 - Drewry,EASTBOUND,125:EASTBOUND,125,,1
9287,Drewry Ave at Grantbrook St,125,125 - Drewry,WESTBOUND,125:WESTBOUND,,125,1
9272,Drewry Ave at Hilda Ave,125,125 - Drewry,EASTBOUND,125:EASTBOUND,125,,1
9290,Drewry Ave at Hilda Ave,125,125 - Drewry,WESTBOUND,125:WESTBOUND,,125,1
9276,Drewry Ave at Lister Dr,125,125 - Drewry,EASTBOUND,125:EASTBOUND,125,,1
9286,Drewry Ave at Lister Dr,125,125 - Drewry,WESTBOUND,125:WESTBOUND,,125,1
9277,Drewry Ave at Marathon Cres (East),125,125 - Drewry,EASTBOUND,125:EASTBOUND,125,,1
9285,Drewry Ave at Marthon Cres (East),125,125 - Drewry,WESTBOUND,125:WESTBOUND,,125,1
9273,Drewry Ave at Norwin St,125,125 - Drewry,EASTBOUND,125:EASTBOUND,125,,1
9289,Drewry Ave at Norwin St,125,125 - Drewry,WESTBOUND,125:WESTBOUND,,125,1
9293,Drewry Ave at Yonge St,125,125 - Drewry,WESTBOUND,125:WESTBOUND,,125,1
9269,Drewry Ave at Yonge St West Side,125,125 - Drewry,EASTBOUND,125:EASTBOUND,125,,1
1997,Driftwood Ave at Cobbler Cres (South),108,108 - Driftwood,WESTBOUND,108:WESTBOUND,,108,1
15614,Driftwood Ave at Driftwood Crt,108,108 - Driftwood,EASTBOUND,108:EASTBOUND,108,,1
1998,Driftwood Ave at Driftwood Crt,108,108 - Driftwood,WESTBOUND,108:WESTBOUND,,108,1
1999,Driftwood Ave at Finch Ave West,108,108 - Driftwood,EASTBOUND,108:EASTBOUND,108,,1
2000,Driftwood Ave at Finch Ave West,108,108 - Driftwood,WESTBOUND,108:WESTBOUND,,108,1
2001,Driftwood Ave at Grandravine Dr,108,108 - Driftwood,WESTBOUND,108:WESTBOUND,,108,1
2002,Driftwood Ave at Hoover Cres,108,108 - Driftwood,WESTBOUND,108:WESTBOUND,,108,1
15613,Driftwood Ave at Jane St,108,108 - Driftwood,EASTBOUND,108:EASTBOUND,108,,1
2003,Driftwood Ave at Jane St East Side,108,108 - Driftwood,WESTBOUND,108:WESTBOUND,,108,1
2004,Driftwood Ave at Laskay Cres,108,108 - Driftwood,WESTBOUND,108:WESTBOUND,,108,1
15616,Driftwood Ave at Laskay Cres East,108,108 - Driftwood,EASTBOUND,108:EASTBOUND,108,,1
15615,Driftwood Ave at Niska Rd North Side,108,108 - Driftwood,EASTBOUND,108:EASTBOUND,108,,1
15617,Driftwood Ave at Stong Crt,108,108 - Driftwood,EASTBOUND,108:EASTBOUND,108,,1
2006,Driftwood Ave at Stong Crt,108,108 - Driftwood,WESTBOUND,108:WESTBOUND,,108,1
2007,Driftwood Ave at Wilmont Dr,108,108 - Driftwood,EASTBOUND,108:EASTBOUND,108,,1
2008,Driftwood Ave at Wilmont Dr,108,108 - Driftwood,WESTBOUND,108:WESTBOUND,,108,1
2009,Driftwood Ave at Yewtree Blvd,108,108 - Driftwood,EASTBOUND,108:EASTBOUND,108,,1
2010,Driftwood Ave at Yewtree Blvd,108,108 - Driftwood,WESTBOUND,108:WESTBOUND,,108,1
2011,Driftwood Ave at Yorkwoods Gate,108,108 - Driftwood,WESTBOUND,108:WESTBOUND,,108,1
2012,Driftwood Ave at Yorkwoods Gate,108,108 - Driftwood,EASTBOUND,108:EASTBOUND,108,,1
2032,Dufferin Gate Loop,29; 329; 929,29 - Dufferin; 329 - Dufferin; 929 - Dufferin Express,SOUTHBOUND; NORTHBOUND,29:SOUTHBOUND; 29:NORTHBOUND; 329:SOUTHBOUND; 929:SOUTHBOUND; 929:NORTHBOUND,29; 329; 929,29; 929,3
11630,Dufferin Mall,402,402 - Parkdale,SOUTHBOUND; NORTHBOUND,402:SOUTHBOUND; 402:NORTHBOUND,402,402,1
16730,Dufferin St and Millicent St,29; 329,29 - Dufferin; 329 - Dufferin,SOUTHBOUND,29:SOUTHBOUND; 329:SOUTHBOUND,29; 329,,2
2014,Dufferin St at Alma Ave,29; 329,29 - Dufferin; 329 - Dufferin,SOUTHBOUND,29:SOUTHBOUND; 329:SOUTHBOUND,29; 329,,2
2015,Dufferin St at Alma Ave,29; 329,29 - Dufferin; 329 - Dufferin,NORTHBOUND,29:NORTHBOUND; 329:NORTHBOUND,,29; 329,2
2016,Dufferin St at Apex Rd South Side,29; 329,29 - Dufferin; 329 - Dufferin,NORTHBOUND,29:NORTHBOUND; 329:NORTHBOUND,,29; 329,2
15199,Dufferin St at Ascot Ave,29; 329,29 - Dufferin; 329 - Dufferin,SOUTHBOUND,29:SOUTHBOUND; 329:SOUTHBOUND,29; 329,,2
2017,Dufferin St at Ascot Ave,29; 329,29 - Dufferin; 329 - Dufferin,NORTHBOUND,29:NORTHBOUND; 329:NORTHBOUND,,29; 329,2
2018,Dufferin St at Auburn Ave,29; 329,29 - Dufferin; 329 - Dufferin,SOUTHBOUND,29:SOUTHBOUND; 329:SOUTHBOUND,29; 329,,2
2085,Dufferin St at Auburn Ave,29; 329,29 - Dufferin; 329 - Dufferin,NORTHBOUND,29:NORTHBOUND; 329:NORTHBOUND,,29; 329,2
2019,Dufferin St at Bentworth Ave,18; 29; 329,18 - Caledonia; 29 - Dufferin; 329 - Dufferin,NORTHBOUND,18:NORTHBOUND; 29:NORTHBOUND; 329:NORTHBOUND,,18; 29; 329,3
2104,Dufferin St at Billy Bishop Way North Side,29; 329,29 - Dufferin; 329 - Dufferin,SOUTHBOUND,29:SOUTHBOUND; 329:SOUTHBOUND,29; 329,,2
2013,Dufferin St at Bloor St West - Dufferin Station,29; 329; 929,29 - Dufferin; 329 - Dufferin; 929 - Dufferin Express,NORTHBOUND,29:NORTHBOUND; 329:NORTHBOUND; 929:NORTHBOUND,,29; 329; 929,3
2020,Dufferin St at Bloor St West - Dufferin Station,29; 329; 929,29 - Dufferin; 329 - Dufferin; 929 - Dufferin Express,SOUTHBOUND,29:SOUTHBOUND; 329:SOUTHBOUND; 929:SOUTHBOUND,29; 329; 929,,3
2021,Dufferin St at Bowie Ave,29; 329,29 - Dufferin; 329 - Dufferin,NORTHBOUND,29:NORTHBOUND; 329:NORTHBOUND,,29; 329,2
16470,Dufferin St at Brandon Ave,29; 329,29 - Dufferin; 329 - Dufferin,NORTHBOUND,29:NORTHBOUND; 329:NORTHBOUND,,29; 329,2
2022,Dufferin St at Brandon Ave,29; 329,29 - Dufferin; 329 - Dufferin,SOUTHBOUND,29:SOUTHBOUND; 329:SOUTHBOUND,29; 329,,2
